-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2025 in UTC
Location: Latitude  45.7538   Longitude 21.2051 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 121.4 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN      CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
GWETPROF               MERRA-2 Profile Soil Moisture (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
IMERG_PRECTOT          MERRA-2 Total Precipitation (mm/day) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M_MAX               MERRA-2 Wind Speed at 2 Meters Maximum (m/s) 
WS2M_MIN               MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2009,100.24,99.77,99.73,100.1,100.26,99.87,100.0,100.2,100.37,100.14,100.07,99.63,100.03
PS,2010,100.04,99.34,100.3,100.27,99.54,99.63,99.94,99.92,100.08,100.32,99.58,99.85,99.9
PS,2011,100.63,100.51,100.8,100.11,100.28,99.96,99.63,100.06,100.25,100.71,101.22,100.36,100.38
PS,2012,100.44,100.73,100.82,99.37,99.89,99.97,99.92,100.12,100.12,100.06,100.35,100.14,100.16
PS,2013,99.86,99.83,99.47,100.12,99.67,99.95,100.19,100.1,100.07,100.56,100.08,101.13,100.09
PS,2014,100.1,100.16,100.1,99.75,99.8,99.99,99.77,99.92,100.17,100.48,100.45,100.47,100.1
PS,2015,100.23,100.15,100.48,100.26,99.98,100.17,100.03,100.11,100.15,100.5,100.49,101.65,100.35
PS,2016,100.24,100.01,99.83,99.75,99.79,99.86,100.06,100.29,100.3,100.56,100.43,101.47,100.22
PS,2017,100.86,100.66,100.2,100.15,100.05,99.95,99.94,100.17,100.08,100.42,100.23,100.26,100.25
PS,2018,100.41,100.05,99.34,100.12,99.95,99.74,99.74,100.1,100.5,100.52,100.68,100.58,100.15
PS,2019,99.72,100.81,100.36,99.97,99.68,100.15,99.84,100.13,100.35,100.35,99.76,100.24,100.11
PS,2020,101.22,100.28,100.26,100.32,100.14,99.59,100.03,99.85,100.16,100.07,101.2,100.09,100.27
PS,2021,99.78,100.6,100.49,100.18,99.91,100.07,99.85,99.97,100.4,100.79,100.28,100.01,100.19
PS,2022,100.67,100.4,100.96,99.81,100.27,100.01,100.14,99.84,99.88,100.82,100.26,100.4,100.29
PS,2023,100.24,100.97,99.85,99.82,100.2,100.01,99.92,99.93,100.39,100.13,99.54,100.21,100.09
PS,2024,100.47,100.17,99.86,100.09,99.97,99.89,99.83,99.85,99.91,100.58,100.84,100.72,100.18
PS,2025,100.71,101.25,100.18,100.12,99.93,100.3,99.73,100.04,100.32,100.21,100.17,100.7,100.3
QV2M,1981,2.58,3.2,5.37,5.49,7.62,10.14,8.95,8.98,8.7,6.79,4.17,3.4,6.3
QV2M,1982,2.54,2.74,4.32,5.03,8.67,9.58,10.1,9.64,8.96,6.84,3.86,4.32,6.41
QV2M,1983,3.96,3.14,4.57,6.66,7.6,8.51,9.71,8.47,6.71,5.34,3.65,3.33,5.99
QV2M,1984,3.32,3.17,3.85,5.05,7.84,7.93,8.05,8.36,7.65,6.7,4.52,3.09,5.8
QV2M,1985,2.16,2.08,3.92,5.97,9.07,8.41,8.89,8.79,6.78,5.17,4.17,4.26,5.83
QV2M,1986,3.29,2.84,4.4,6.94,8.6,8.76,9.37,8.93,6.51,4.84,4.2,2.83,5.98
QV2M,1987,2.41,3.42,3.22,5.54,7.65,9.98,9.68,7.94,7.52,5.31,5.02,3.49,5.94
QV2M,1988,4.06,3.84,4.34,5.66,7.94,8.96,9.61,7.98,7.71,5.18,2.92,3.49,5.98
QV2M,1989,3.04,3.8,4.78,6.31,7.34,9.22,8.93,9.51,7.94,6.09,4.32,3.81,6.27
QV2M,1990,3.23,3.97,4.8,5.4,6.87,7.93,7.75,6.81,5.98,5.47,4.99,3.32,5.55
QV2M,1991,3.4,2.73,4.53,4.82,6.52,8.62,10.5,9.52,7.47,6.15,4.75,2.66,5.99
QV2M,1992,3.12,3.32,4.04,5.68,6.08,9.57,8.49,7.84,5.91,6.36,4.66,3.22,5.7
QV2M,1993,3.06,2.59,3.95,5.49,7.67,7.84,7.74,7.68,6.83,6.39,3.6,3.99,5.59
QV2M,1994,3.92,3.64,4.73,6.22,7.44,8.34,8.92,8.45,8.13,5.35,4.27,3.38,6.08
QV2M,1995,2.9,4.29,4.11,5.41,7.3,9.18,9.16,8.15,7.03,5.54,3.82,3.33,5.86
QV2M,1996,2.68,2.66,3.19,5.88,9.05,8.94,8.22,9.13,7.16,6.07,5.17,3.35,5.97
QV2M,1997,2.64,3.55,3.67,4.52,7.97,9.26,9.67,9.49,6.47,5.06,4.84,3.77,5.92
QV2M,1998,3.97,3.9,3.39,6.43,7.4,9.43,9.14,7.83,7.77,6.73,4.01,2.56,6.05
QV2M,1999,3.38,3.25,4.56,6.59,7.83,9.91,10.56,9.17,7.95,5.9,3.94,3.6,6.4
QV2M,2000,2.58,3.52,4.29,6.9,6.93,6.73,7.37,6.39,6.53,5.33,5.24,4.05,5.49
QV2M,2001,3.47,3.54,5.06,5.34,6.89,8.31,9.92,8.72,7.47,6.91,3.77,2.36,6.0
QV2M,2002,3.05,4.2,4.23,5.08,7.17,8.19,9.7,9.37,6.71,6.04,5.43,3.19,6.04
QV2M,2003,2.82,2.42,3.83,5.28,8.5,8.74,9.35,7.8,6.95,5.6,5.3,3.36,5.85
QV2M,2004,2.74,3.38,4.5,6.5,7.49,9.15,9.16,9.59,7.18,6.96,4.98,3.75,6.29
QV2M,2005,3.3,2.81,4.13,6.3,8.86,9.08,10.36,10.86,8.98,6.2,4.42,3.61,6.6
QV2M,2006,2.7,3.25,4.48,6.9,8.12,10.29,10.13,9.62,8.04,6.34,5.0,3.79,6.57
QV2M,2007,4.34,4.3,4.95,4.97,8.56,9.56,8.34,9.72,6.72,5.89,4.22,3.18,6.24
QV2M,2008,3.33,4.07,4.89,6.51,8.07,9.98,8.85,8.6,6.74,6.45,4.91,4.03,6.37
QV2M,2009,3.15,3.5,4.49,6.42,7.27,8.91,9.62,9.25,7.24,6.08,5.83,4.22,6.35
QV2M,2010,3.24,3.83,4.73,6.53,9.23,11.6,12.21,10.58,8.08,5.14,6.07,3.62,7.09
QV2M,2011,3.22,3.05,4.56,5.91,7.72,9.11,9.58,9.34,7.84,5.02,3.54,3.91,6.09
QV2M,2012,3.09,2.34,3.86,6.27,7.9,9.34,9.93,7.93,7.34,6.32,5.39,3.1,6.08
QV2M,2013,3.49,3.95,4.45,6.86,8.97,10.5,9.38,8.82,6.89,6.84,5.73,3.43,6.62
QV2M,2014,4.02,4.37,4.84,6.31,7.9,8.73,11.31,10.67,9.38,7.26,5.48,4.09,7.05
QV2M,2015,3.76,3.73,4.65,5.49,8.45,8.99,9.14,9.64,8.78,6.44,5.13,4.22,6.55
QV2M,2016,3.27,5.02,5.0,7.02,7.85,11.64,11.06,10.1,8.35,5.91,4.51,2.93,6.89
QV2M,2017,2.25,4.0,5.31,5.3,8.14,9.47,8.74,9.04,7.65,6.01,5.03,3.97,6.25
QV2M,2018,3.88,3.52,4.57,8.24,9.7,11.57,11.48,11.35,8.03,6.1,4.89,3.35,7.24
QV2M,2019,3.12,3.72,4.59,6.08,8.29,12.6,9.94,9.81,7.5,6.19,6.49,4.32,6.9
QV2M,2020,3.21,4.11,4.56,4.76,6.64,10.57,10.73,10.81,8.28,7.27,4.94,4.37,6.7
QV2M,2021,3.83,4.41,3.94,5.24,7.26,9.39,10.47,8.53,7.31,5.09,4.96,3.89,6.2
QV2M,2022,3.38,4.06,3.5,5.34,7.32,8.84,7.97,10.18,8.54,7.31,5.75,4.59,6.41
QV2M,2023,4.72,3.92,5.08,5.91,8.87,10.76,10.94,10.58,9.11,6.87,5.25,4.52,7.23
QV2M,2024,3.83,5.42,5.47,6.32,7.98,10.58,9.96,8.82,7.6,6.24,4.03,3.78,6.67
QV2M,2025,3.99,2.92,5.26,6.26,6.84,8.24,8.63,7.59,8.32,5.64,5.37,4.25,6.13
RH2M,1981,90.5,85.9,83.94,73.41,72.67,67.16,59.94,59.31,67.4,74.24,84.89,91.31,75.84
RH2M,1982,94.08,90.13,81.89,77.96,72.53,65.1,64.98,59.22,61.1,74.98,76.03,88.76,75.5
RH2M,1983,91.77,81.56,73.99,70.16,59.92,61.63,55.03,52.63,55.89,66.76,78.83,86.9,69.52
RH2M,1984,89.84,82.67,75.67,66.42,69.65,61.99,56.74,54.88,60.18,72.04,80.21,87.8,71.49
RH2M,1985,90.83,90.09,80.92,73.35,72.69,68.11,55.3,55.59,58.03,67.12,81.29,90.33,73.54
RH2M,1986,89.0,85.56,83.5,73.86,67.19,60.21,62.75,51.86,51.29,60.56,78.53,87.5,70.92
RH2M,1987,92.13,86.88,75.9,74.79,76.14,70.87,51.88,56.77,51.49,64.84,85.49,88.73,72.9
RH2M,1988,89.8,84.26,81.33,75.15,70.78,64.53,50.76,47.01,63.17,64.95,79.83,89.77,71.72
RH2M,1989,89.06,79.65,71.72,66.56,66.57,72.13,54.05,60.23,67.74,72.8,80.7,87.33,72.33
RH2M,1990,89.41,79.08,67.17,65.74,56.93,56.43,48.4,41.59,55.81,61.66,81.92,87.91,65.91
RH2M,1991,86.25,77.12,70.97,65.1,70.25,59.55,61.34,62.66,59.19,75.74,83.72,90.91,71.91
RH2M,1992,91.27,82.23,72.08,66.73,53.99,65.05,49.72,35.48,50.09,72.82,85.2,87.76,67.63
RH2M,1993,88.52,82.0,81.06,73.41,60.17,51.71,49.54,47.23,61.05,67.4,77.88,89.18,69.02
RH2M,1994,90.37,83.37,75.75,73.03,63.58,57.19,46.44,46.87,54.9,68.13,76.53,85.01,68.34
RH2M,1995,86.91,82.43,75.11,69.95,66.78,65.08,49.04,51.33,63.65,63.7,82.42,86.95,70.18
RH2M,1996,90.01,89.63,77.91,73.53,72.6,58.97,54.03,58.83,76.21,75.65,83.98,92.63,75.28
RH2M,1997,96.25,87.38,73.84,73.86,70.83,63.71,64.41,62.12,57.45,70.82,82.05,87.66,74.14
RH2M,1998,89.34,79.12,72.24,75.33,67.32,59.1,55.2,47.69,68.7,75.12,83.66,87.93,71.67
RH2M,1999,91.02,86.8,78.84,76.64,69.77,64.85,59.83,54.41,58.24,70.74,82.9,92.67,73.82
RH2M,2000,90.58,83.12,79.21,71.82,53.69,42.12,44.07,33.52,54.39,54.51,70.11,84.51,63.41
RH2M,2001,79.07,75.15,71.44,66.24,54.99,61.66,59.21,46.95,68.27,69.74,79.34,87.69,68.25
RH2M,2002,90.96,80.11,65.63,60.1,52.45,50.55,51.4,56.13,57.44,70.73,82.26,85.79,66.9
RH2M,2003,94.05,87.86,75.03,70.53,59.29,47.91,52.71,40.1,60.12,75.14,85.65,87.71,69.57
RH2M,2004,88.92,85.84,80.33,77.25,73.11,64.16,54.47,58.95,62.56,74.03,85.21,90.97,74.61
RH2M,2005,90.65,89.31,82.38,77.21,75.23,67.28,62.9,72.5,70.75,73.65,83.08,90.68,77.91
RH2M,2006,86.08,88.94,83.06,78.54,72.55,72.21,54.43,64.21,62.38,65.68,82.36,87.68,74.74
RH2M,2007,86.34,82.98,75.13,57.61,64.84,56.38,45.92,54.36,63.04,72.03,87.33,91.94,69.76
RH2M,2008,88.89,84.64,79.47,76.07,65.15,62.19,53.83,49.57,60.55,69.35,76.9,86.62,71.05
RH2M,2009,90.19,87.55,79.4,65.25,56.84,60.64,54.08,52.3,50.46,71.47,88.59,91.1,70.57
RH2M,2010,89.26,89.22,80.86,77.45,79.46,77.68,69.48,60.77,70.04,72.26,82.62,90.43,78.22
RH2M,2011,93.55,86.3,77.88,69.24,64.88,58.03,57.29,52.3,50.44,63.22,76.34,86.08,69.56
RH2M,2012,85.82,89.1,64.47,69.47,65.35,53.81,47.11,42.5,49.5,68.32,81.52,90.21,67.19
RH2M,2013,89.22,85.53,82.15,76.15,74.24,70.83,53.53,47.33,62.91,71.32,81.0,86.99,73.34
RH2M,2014,85.72,79.69,68.12,68.86,68.33,58.93,66.54,65.38,74.73,79.92,84.84,89.42,74.19
RH2M,2015,89.79,84.2,77.41,68.56,68.39,56.39,45.2,49.24,62.45,76.3,83.05,91.84,71.0
RH2M,2016,87.8,85.89,80.96,73.29,67.81,72.4,63.47,60.66,58.45,76.11,84.04,88.66,74.93
RH2M,2017,85.82,86.06,76.25,67.47,66.91,54.81,46.66,47.51,62.45,68.74,83.11,88.91,69.45
RH2M,2018,88.56,84.99,86.42,74.09,68.42,71.51,67.47,58.27,58.07,61.58,74.64,89.58,73.58
RH2M,2019,90.02,79.04,68.23,66.51,76.44,71.67,56.85,49.73,54.76,61.72,80.16,85.28,69.98
RH2M,2020,87.59,77.13,73.3,56.05,61.89,70.31,63.0,58.38,57.25,77.47,85.79,88.28,71.38
RH2M,2021,89.2,84.46,74.39,74.72,68.1,54.47,50.32,49.48,57.89,65.17,80.01,90.22,69.78
RH2M,2022,88.99,81.94,66.86,67.74,55.8,48.65,39.16,52.15,68.72,73.89,85.65,89.0,68.11
RH2M,2023,89.63,85.84,78.3,78.15,74.53,70.67,55.89,54.21,57.49,61.1,81.44,89.28,72.95
RH2M,2024,86.86,80.26,72.63,62.21,60.73,56.05,44.25,39.06,55.02,65.91,79.32,89.03,65.9
RH2M,2025,86.24,70.98,68.7,63.7,63.58,43.79,45.77,40.48,53.8,67.72,82.3,87.74,64.55
T2M,1981,-3.84,-0.23,7.11,9.81,15.13,21.0,21.21,21.33,18.53,12.63,3.33,-0.73,10.5
T2M,1982,-5.21,-2.9,4.48,7.54,16.89,20.48,21.54,22.54,20.97,12.9,4.24,3.06,10.62
T2M,1983,1.57,-0.11,6.71,13.38,18.52,19.98,24.0,22.52,17.79,11.0,2.2,-0.28,11.51
T2M,1984,-0.46,0.16,4.11,10.3,16.37,18.44,20.45,21.46,18.64,13.16,5.28,-0.89,10.61
T2M,1985,-6.53,-6.99,3.45,11.11,17.68,17.63,22.48,22.52,17.08,10.71,3.93,2.64,9.75
T2M,1986,-0.56,-1.96,4.27,12.99,18.32,20.47,20.95,23.48,18.46,11.38,5.02,-2.16,10.96
T2M,1987,-5.72,-0.04,0.37,9.73,14.25,19.61,24.74,20.08,20.68,11.1,5.95,0.23,10.12
T2M,1988,2.14,2.27,4.52,9.69,16.06,19.57,25.16,23.78,17.84,10.73,-0.22,0.09,11.01
T2M,1989,-1.15,3.15,8.29,13.82,16.01,18.11,22.77,22.13,17.11,11.62,3.76,0.93,11.43
T2M,1990,-1.17,4.1,9.35,11.43,17.45,20.24,22.62,23.3,15.75,12.21,6.3,-0.12,11.83
T2M,1991,-0.18,-1.17,7.54,10.08,13.3,20.69,23.43,21.16,18.22,10.25,5.35,-3.39,10.5
T2M,1992,-1.43,0.88,5.52,11.79,16.82,20.69,23.51,27.99,17.56,11.59,4.8,-1.04,11.59
T2M,1993,-1.76,-2.05,3.21,9.83,18.54,21.24,22.16,22.91,16.23,13.28,1.83,1.9,10.7
T2M,1994,1.54,1.43,7.11,11.73,16.67,20.87,25.64,24.55,21.15,10.26,5.2,0.41,12.27
T2M,1995,-1.98,4.14,5.03,10.12,15.78,19.97,24.99,22.27,16.07,12.15,2.04,-0.36,10.89
T2M,1996,-3.1,-3.26,1.2,10.53,17.69,21.16,21.28,21.79,13.14,10.88,6.55,-1.44,9.74
T2M,1997,-4.22,0.49,3.83,6.57,16.16,20.52,21.09,21.46,16.4,8.27,5.71,1.16,9.84
T2M,1998,1.76,3.35,2.97,11.91,15.92,22.13,23.03,23.25,16.51,12.28,2.93,-3.53,11.08
T2M,1999,-0.49,-0.33,5.84,11.94,16.15,21.41,23.91,22.98,19.65,11.45,3.19,-0.17,11.36
T2M,2000,-3.86,1.56,4.67,13.44,18.8,22.65,23.37,25.86,17.53,14.07,9.93,2.59,12.57
T2M,2001,1.43,2.92,8.78,11.1,18.34,19.36,23.24,24.89,15.83,13.99,2.98,-4.5,11.59
T2M,2002,-2.35,4.41,7.81,11.78,19.8,22.93,25.09,23.01,17.5,11.72,7.58,-0.97,12.4
T2M,2003,-3.78,-3.99,4.17,9.61,20.5,24.54,23.99,25.6,17.15,9.07,6.63,0.03,11.21
T2M,2004,-3.19,0.04,5.01,11.53,14.65,20.27,23.36,22.49,16.83,13.27,5.52,0.74,10.91
T2M,2005,-0.74,-2.9,2.91,10.82,16.41,19.14,22.69,20.79,18.37,11.55,4.58,0.46,10.42
T2M,2006,-2.81,-1.01,4.28,12.09,15.99,19.68,24.83,20.99,18.69,13.59,6.43,1.6,11.26
T2M,2007,3.49,4.11,8.07,12.71,18.63,23.15,25.1,24.36,15.71,11.26,3.18,-1.5,12.41
T2M,2008,-0.39,3.04,6.67,11.83,17.86,22.33,23.11,23.94,16.76,13.31,6.85,2.29,12.33
T2M,2009,-1.93,0.37,5.35,14.42,18.55,20.82,24.08,24.21,20.58,11.66,7.33,1.78,12.33
T2M,2010,-1.06,1.16,5.44,11.66,16.35,20.32,23.37,23.41,16.63,9.07,8.96,-0.3,11.3
T2M,2011,-1.77,-0.97,5.85,12.01,17.13,21.96,23.31,24.24,21.92,11.0,3.15,2.19,11.74
T2M,2012,-0.97,-5.31,6.66,12.46,17.69,23.78,27.14,25.18,21.18,13.07,7.86,-1.69,12.31
T2M,2013,0.14,2.53,4.28,12.46,17.19,20.58,23.92,25.35,16.11,13.36,8.51,0.45,12.13
T2M,2014,2.49,4.87,9.44,13.01,16.61,20.92,22.99,22.08,17.67,12.42,7.15,2.17,12.69
T2M,2015,0.81,1.86,6.56,10.8,17.78,22.31,26.39,26.49,20.1,11.61,6.59,2.59,12.89
T2M,2016,-0.9,5.7,6.76,13.51,16.68,21.63,23.35,22.82,20.11,10.31,4.54,-1.72,11.9
T2M,2017,-4.9,2.56,8.8,10.88,17.7,23.63,25.17,25.66,17.85,12.4,6.46,1.88,12.4
T2M,2018,1.7,0.94,3.86,15.85,19.99,21.86,22.84,25.46,19.37,14.54,7.65,-0.32,12.87
T2M,2019,-1.34,3.04,8.44,13.12,15.34,23.45,23.54,26.0,19.7,14.72,10.59,3.58,13.4
T2M,2020,-0.45,4.59,7.09,12.21,15.73,20.8,23.02,24.59,20.51,13.16,5.56,3.4,12.54
T2M,2021,1.3,3.73,4.74,8.73,15.36,23.62,26.87,23.97,18.54,10.96,6.8,1.47,12.22
T2M,2022,-0.3,3.78,4.83,10.51,19.08,24.69,26.67,26.01,17.66,14.22,7.87,3.71,13.28
T2M,2023,4.23,2.22,7.3,9.82,16.91,20.98,25.51,25.56,22.26,16.17,7.08,3.51,13.54
T2M,2024,1.62,8.11,9.97,14.93,19.0,25.11,28.24,28.46,20.53,13.57,4.22,1.54,14.63
T2M,2025,2.34,1.25,9.67,13.74,15.67,25.09,25.65,25.27,21.59,11.62,7.56,3.12,13.61
T2MDEW,1981,-5.45,-2.52,4.38,4.8,9.76,14.02,12.13,12.06,11.69,7.72,0.81,-2.1,5.65
T2MDEW,1982,-6.31,-4.58,1.41,3.57,11.47,13.08,13.89,13.29,12.25,8.15,-0.02,1.3,5.69
T2MDEW,1983,0.39,-3.12,1.85,7.43,9.59,11.32,13.32,11.28,7.68,4.37,-1.39,-2.26,5.09
T2MDEW,1984,-2.04,-2.64,-0.24,3.6,10.15,10.19,10.55,11.06,9.73,7.67,1.88,-2.88,4.78
T2MDEW,1985,-8.14,-8.73,0.1,6.01,12.18,11.07,12.03,11.91,7.84,4.05,0.76,1.28,4.28
T2MDEW,1986,-2.33,-4.29,1.49,7.91,11.44,11.6,12.75,11.9,7.24,3.05,1.24,-4.18,4.87
T2MDEW,1987,-7.02,-2.32,-3.72,4.95,9.64,13.69,13.09,10.28,9.33,4.06,3.51,-1.47,4.52
T2MDEW,1988,0.61,-0.29,1.27,5.11,10.25,12.09,13.17,10.32,9.92,3.63,-3.65,-1.46,5.1
T2MDEW,1989,-2.9,-0.37,2.83,6.89,9.09,12.5,12.0,13.04,10.42,6.39,0.51,-1.07,5.81
T2MDEW,1990,-2.79,0.4,2.77,4.55,7.94,10.15,9.86,8.01,6.01,4.23,3.19,-2.05,4.37
T2MDEW,1991,-2.35,-5.01,2.03,3.05,7.35,11.59,14.52,13.02,9.27,5.63,2.67,-4.88,4.8
T2MDEW,1992,-2.81,-2.13,0.36,5.02,6.35,13.11,11.23,10.18,5.81,6.34,2.4,-2.95,4.42
T2MDEW,1993,-3.51,-5.04,-0.08,4.74,9.83,9.89,9.79,9.73,7.8,6.84,-2.01,0.21,4.08
T2MDEW,1994,0.08,-1.25,2.66,6.58,9.01,10.95,12.02,11.09,10.72,4.14,1.09,-2.01,5.46
T2MDEW,1995,-4.09,1.18,0.56,4.21,8.89,12.54,12.46,10.58,8.37,4.85,-0.84,-2.41,4.71
T2MDEW,1996,-4.77,-5.05,-2.57,5.49,12.19,11.94,10.57,12.4,8.65,6.35,3.81,-2.58,4.73
T2MDEW,1997,-5.05,-1.57,-0.82,1.77,10.32,12.62,13.36,13.05,7.09,2.75,2.67,-0.71,4.66
T2MDEW,1998,0.17,-0.25,-2.1,7.16,9.18,12.89,12.43,9.89,10.02,7.6,0.22,-5.45,5.16
T2MDEW,1999,-1.85,-2.51,2.13,7.49,10.02,13.69,14.62,12.29,10.36,5.72,0.21,-1.32,5.95
T2MDEW,2000,-5.42,-1.25,1.03,7.88,8.18,7.63,9.16,7.11,7.13,4.21,4.21,0.14,4.17
T2MDEW,2001,-2.02,-1.49,3.33,4.08,7.98,10.85,13.73,11.62,9.27,7.99,-0.65,-6.53,4.89
T2MDEW,2002,-3.69,0.99,1.03,3.5,8.69,10.73,13.21,12.68,7.67,5.98,4.54,-3.24,5.19
T2MDEW,2003,-4.78,-6.06,-0.4,3.91,11.3,11.59,12.66,9.93,8.29,4.42,4.3,-1.92,4.49
T2MDEW,2004,-4.98,-2.23,1.59,7.28,9.37,12.46,12.41,13.19,8.71,8.28,3.03,-0.65,5.72
T2MDEW,2005,-2.18,-4.66,-0.15,6.61,11.64,12.32,14.35,15.01,12.34,6.49,1.74,-0.99,6.11
T2MDEW,2006,-5.01,-2.79,1.43,8.13,10.61,13.98,14.03,13.15,10.54,6.56,3.46,-0.31,6.19
T2MDEW,2007,1.4,1.28,3.49,3.52,11.01,13.13,11.02,13.3,7.78,5.68,1.14,-2.83,5.86
T2MDEW,2008,-2.11,0.52,3.02,7.26,10.45,13.82,11.92,11.45,7.84,7.3,2.72,0.09,6.2
T2MDEW,2009,-3.45,-1.66,1.72,7.2,8.85,11.88,13.08,12.61,8.94,5.99,5.53,0.42,5.96
T2MDEW,2010,-2.8,-0.55,2.13,7.45,12.5,15.94,16.92,14.49,10.52,3.82,6.05,-1.85,7.08
T2MDEW,2011,-2.75,-3.2,1.87,5.94,9.72,12.33,13.12,12.77,10.13,3.37,-1.13,-0.05,5.23
T2MDEW,2012,-3.23,-7.24,-0.33,6.29,10.25,12.7,13.49,10.13,9.01,6.56,4.72,-3.26,4.96
T2MDEW,2013,-1.56,0.2,1.26,7.88,12.08,14.49,12.83,11.87,8.11,7.71,5.18,-1.58,6.57
T2MDEW,2014,0.22,1.39,3.1,6.8,10.08,11.67,15.65,14.6,12.7,8.71,4.62,0.6,7.55
T2MDEW,2015,-0.76,-0.77,2.44,4.58,11.16,12.2,12.39,13.28,11.7,7.17,3.72,1.4,6.59
T2MDEW,2016,-2.78,3.44,3.43,8.24,10.02,15.93,15.33,13.95,10.87,5.88,1.85,-3.56,6.88
T2MDEW,2017,-7.13,0.27,4.32,4.31,10.67,12.97,11.71,12.11,9.65,6.17,3.61,0.19,5.76
T2MDEW,2018,-0.06,-1.47,1.62,10.81,13.39,15.97,15.86,15.8,10.08,6.35,2.98,-1.99,7.49
T2MDEW,2019,-2.93,-0.57,2.25,6.21,10.78,17.5,13.61,13.53,9.18,6.61,7.13,1.2,7.07
T2MDEW,2020,-2.4,0.57,2.06,2.57,7.5,14.53,14.82,14.98,10.89,8.88,3.3,1.59,6.63
T2MDEW,2021,-0.41,1.18,0.1,3.94,8.81,12.78,14.51,11.41,9.06,3.91,3.3,-0.03,5.73
T2MDEW,2022,-2.1,0.72,-1.6,4.05,9.0,11.84,10.08,13.96,11.2,9.15,5.47,2.04,6.17
T2MDEW,2023,2.69,-0.11,3.41,5.8,11.98,14.93,15.16,14.53,12.4,8.06,3.83,1.88,7.93
T2MDEW,2024,-0.47,4.65,4.73,6.84,10.38,14.63,13.54,11.89,9.5,6.59,0.55,-0.12,6.89
T2MDEW,2025,0.09,-3.85,3.45,6.25,7.89,10.68,11.32,9.33,10.86,5.24,4.5,1.23,5.63
T2MWET,1981,-4.64,-1.38,5.75,7.31,12.44,17.51,16.67,16.7,15.11,10.18,2.07,-1.41,8.08
T2MWET,1982,-5.76,-3.74,2.95,5.56,14.18,16.78,17.71,17.92,16.61,10.52,2.11,2.18,8.16
T2MWET,1983,0.98,-1.61,4.28,10.41,14.06,15.65,18.66,16.9,12.74,7.69,0.41,-1.27,8.31
T2MWET,1984,-1.25,-1.24,1.94,6.95,13.26,14.32,15.5,16.26,14.18,10.42,3.58,-1.88,7.7
T2MWET,1985,-7.34,-7.86,1.78,8.56,14.93,14.35,17.25,17.22,12.46,7.38,2.35,1.96,7.01
T2MWET,1986,-1.44,-3.12,2.88,10.45,14.88,16.04,16.85,17.69,12.85,7.22,3.13,-3.17,7.91
T2MWET,1987,-6.37,-1.18,-1.67,7.34,11.94,16.65,18.91,15.18,15.01,7.58,4.73,-0.62,7.32
T2MWET,1988,1.38,0.99,2.9,7.4,13.16,15.83,19.17,17.05,13.88,7.18,-1.94,-0.69,8.06
T2MWET,1989,-2.03,1.39,5.56,10.36,12.55,15.31,17.38,17.58,13.76,9.01,2.14,-0.07,8.62
T2MWET,1990,-1.98,2.25,6.06,7.99,12.69,15.2,16.24,15.65,10.88,8.22,4.74,-1.08,8.1
T2MWET,1991,-1.27,-3.09,4.78,6.57,10.33,16.14,18.98,17.09,13.74,7.94,4.01,-4.14,7.65
T2MWET,1992,-2.12,-0.63,2.94,8.41,11.58,16.9,17.37,19.09,11.68,8.96,3.6,-1.99,8.01
T2MWET,1993,-2.63,-3.55,1.56,7.29,14.19,15.57,15.98,16.32,12.01,10.06,-0.09,1.06,7.39
T2MWET,1994,0.81,0.09,4.89,9.15,12.84,15.91,18.84,17.82,15.93,7.2,3.14,-0.8,8.87
T2MWET,1995,-3.03,2.66,2.8,7.16,12.33,16.26,18.72,16.42,12.22,8.5,0.6,-1.39,7.8
