-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/1981 through 12/31/2025 in UTC
Location: Latitude  47.1645   Longitude 24.5248 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 542.48 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN      CERES SYN1deg All Sky Surface Longwave Downward Irradiance (MJ/m^2/day) 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (MJ/m^2/day) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
GWETPROF               MERRA-2 Profile Soil Moisture (1) 
GWETROOT               MERRA-2 Root Zone Soil Wetness (1) 
GWETTOP                MERRA-2 Surface Soil Wetness (1) 
IMERG_PRECTOT          MERRA-2 Total Precipitation (mm/day) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX                MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                MERRA-2 Temperature at 2 Meters Minimum (C) 
TS                     MERRA-2 Earth Skin Temperature (C) 
WD2M                   MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS2M_MAX               MERRA-2 Wind Speed at 2 Meters Maximum (m/s) 
WS2M_MIN               MERRA-2 Wind Speed at 2 Meters Minimum (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2M_MAX,2025,11.34,11.81,18.38,25.71,24.57,32.99,35.87,32.29,31.26,18.32,19.37,10.88,35.87
T2M_MIN,1981,-21.26,-12.63,-9.6,-3.61,1.53,7.64,7.27,4.23,2.29,-2.34,-9.77,-16.1,-21.26
T2M_MIN,1982,-19.29,-17.17,-9.11,-3.69,0.37,6.9,7.18,8.3,6.98,-0.38,-5.9,-9.29,-19.29
T2M_MIN,1983,-14.0,-16.38,-7.11,-1.89,1.68,4.1,7.33,7.82,3.7,-1.93,-11.51,-15.35,-16.38
T2M_MIN,1984,-12.94,-17.99,-10.9,-2.58,3.67,3.14,6.91,8.0,4.55,-1.71,-6.84,-12.89,-17.99
T2M_MIN,1985,-22.02,-25.27,-12.59,-2.12,1.11,4.98,6.09,8.19,1.91,-3.33,-9.43,-9.74,-25.27
T2M_MIN,1986,-15.04,-18.69,-16.33,-2.99,3.05,5.95,7.89,7.72,3.35,-1.65,-3.87,-16.19,-18.69
T2M_MIN,1987,-25.78,-18.73,-19.4,-3.79,1.26,2.49,9.13,6.11,4.04,-5.18,-4.17,-15.68,-25.78
T2M_MIN,1988,-9.98,-16.03,-7.77,-3.94,1.87,6.2,10.21,6.74,3.77,-6.06,-9.33,-18.3,-18.3
T2M_MIN,1989,-17.32,-11.81,-2.93,-0.09,1.86,6.94,7.1,7.72,5.77,-1.61,-13.68,-17.52,-17.52
T2M_MIN,1990,-14.72,-6.34,-5.97,-0.52,0.0,4.1,7.58,8.0,2.69,-4.14,-4.33,-11.79,-14.72
T2M_MIN,1991,-18.19,-19.19,-5.87,-2.72,3.02,5.61,10.48,8.47,2.77,-5.43,-5.81,-14.85,-19.19
T2M_MIN,1992,-15.84,-15.45,-5.6,-4.06,1.67,6.05,7.04,12.04,3.03,-3.75,-6.73,-14.58,-15.84
T2M_MIN,1993,-15.82,-15.45,-13.56,-3.02,4.32,5.87,5.92,5.05,2.25,-3.61,-12.91,-10.89,-15.82
T2M_MIN,1994,-9.02,-16.18,-4.37,-1.43,-2.31,5.71,11.54,9.64,8.24,-4.31,-7.83,-12.91,-16.18
T2M_MIN,1995,-19.03,-11.51,-7.44,-4.86,0.21,8.28,10.86,6.75,2.16,-4.03,-11.52,-14.22,-19.03
T2M_MIN,1996,-18.38,-18.48,-15.86,-5.24,5.56,6.38,6.09,9.97,2.36,-1.0,-4.62,-27.36,-27.36
T2M_MIN,1997,-18.83,-16.29,-9.06,-5.24,1.68,5.56,9.04,9.47,0.38,-5.51,-7.12,-16.85,-18.83
T2M_MIN,1998,-12.21,-15.76,-8.79,0.11,2.22,7.45,8.22,7.4,4.79,-3.03,-9.84,-19.29,-19.29
T2M_MIN,1999,-11.5,-12.94,-6.36,-3.48,-0.35,9.87,10.75,7.9,6.55,-3.04,-8.83,-15.35,-15.35
T2M_MIN,2000,-22.79,-12.1,-7.71,-4.29,-0.01,3.26,8.83,8.14,1.33,-1.98,-3.06,-11.5,-22.79
T2M_MIN,2001,-13.49,-12.8,-5.04,-3.93,1.34,5.14,12.74,6.44,4.56,-3.7,-9.32,-19.58,-19.58
T2M_MIN,2002,-19.49,-5.18,-4.75,-3.86,5.72,5.57,10.24,10.42,3.13,-1.87,-5.76,-15.68,-19.49
T2M_MIN,2003,-20.17,-19.87,-10.05,-6.05,4.14,8.5,10.74,8.4,1.92,-5.86,-4.15,-11.36,-20.17
T2M_MIN,2004,-19.86,-21.9,-13.76,-4.01,0.32,8.01,7.81,8.12,1.17,-3.19,-8.36,-12.74,-21.9
T2M_MIN,2005,-20.21,-21.48,-15.01,-5.01,1.39,4.18,10.41,8.95,5.17,-4.03,-9.45,-11.76,-21.48
T2M_MIN,2006,-20.67,-16.96,-12.02,-0.2,2.78,5.37,7.99,6.21,6.57,-4.91,-6.52,-10.77,-20.67
T2M_MIN,2007,-13.63,-9.93,-3.58,-1.13,-2.96,9.94,8.56,9.58,3.32,-2.48,-8.18,-10.0,-13.63
T2M_MIN,2008,-16.47,-14.13,-4.75,0.23,3.55,7.09,9.83,7.3,2.22,-1.83,-9.18,-14.56,-16.47
T2M_MIN,2009,-15.19,-12.24,-7.16,-0.17,3.2,5.5,10.95,11.75,6.8,-4.01,-5.1,-15.88,-15.88
T2M_MIN,2010,-20.41,-16.87,-12.17,-1.4,4.42,5.77,10.93,6.51,4.64,-4.48,-5.29,-14.21,-20.41
T2M_MIN,2011,-13.76,-13.88,-12.35,-1.85,-1.66,7.09,7.18,10.07,5.99,-5.0,-6.81,-8.07,-13.88
T2M_MIN,2012,-24.04,-25.73,-14.25,-4.07,4.7,9.02,11.0,8.57,4.47,-4.35,-3.8,-15.8,-25.73
T2M_MIN,2013,-16.01,-10.69,-10.72,-1.6,5.09,8.01,8.48,9.05,2.08,-3.71,-5.13,-11.66,-16.01
T2M_MIN,2014,-11.89,-10.27,-3.24,-0.01,1.45,6.07,8.77,8.59,3.19,-4.74,-5.5,-13.97,-13.97
T2M_MIN,2015,-16.71,-13.23,-4.81,-4.05,3.41,8.62,9.51,9.9,3.46,-2.52,-3.61,-11.51,-16.71
T2M_MIN,2016,-15.42,-6.53,-4.18,-1.59,2.94,6.71,10.8,8.25,4.01,-2.84,-6.17,-13.6,-15.42
T2M_MIN,2017,-21.88,-9.78,-3.2,-2.98,1.11,8.79,9.37,8.66,0.29,-3.54,-4.4,-9.79,-21.88
T2M_MIN,2018,-11.71,-16.04,-16.33,-1.84,5.8,6.6,8.46,13.06,0.29,-1.37,-11.34,-12.2,-16.33
T2M_MIN,2019,-15.53,-13.09,-5.14,-2.21,1.11,10.54,7.55,10.26,4.39,-1.04,-3.22,-7.05,-15.53
T2M_MIN,2020,-9.5,-10.08,-6.03,-4.73,0.92,4.57,6.94,10.33,5.21,-1.06,-6.32,-8.83,-10.08
T2M_MIN,2021,-14.19,-14.31,-6.9,-4.02,0.44,5.83,12.19,9.47,3.3,-2.57,-3.63,-11.8,-14.31
T2M_MIN,2022,-16.4,-10.32,-11.43,-4.78,3.13,9.16,10.32,12.3,3.49,-1.09,-3.63,-7.11,-16.4
T2M_MIN,2023,-6.52,-14.91,-4.82,-3.44,2.08,9.52,10.23,10.17,9.02,-0.43,-7.16,-5.73,-14.91
T2M_MIN,2024,-10.27,-7.19,-3.06,-1.46,4.04,10.85,12.6,13.13,5.21,-0.6,-9.56,-6.25,-10.27
T2M_MIN,2025,-9.78,-10.23,-6.84,-6.44,0.37,8.73,10.61,6.56,4.51,-1.2,-3.12,-8.46,-10.23
TS,1981,-9.38,-5.41,2.91,6.04,12.3,17.99,17.65,17.39,14.66,9.13,-1.45,-4.09,6.55
TS,1982,-9.06,-7.82,0.66,4.75,14.0,16.57,17.79,19.18,17.29,9.01,0.83,-0.22,7.0
TS,1983,-3.93,-4.52,3.39,9.7,15.11,16.93,19.67,18.84,15.08,6.98,-1.01,-4.4,7.73
TS,1984,-4.59,-5.1,0.68,7.11,13.3,14.6,16.18,18.04,15.15,9.38,1.18,-4.99,6.78
TS,1985,-11.27,-11.83,0.75,7.72,14.64,14.54,17.84,19.19,13.1,6.88,0.71,-1.96,5.97
TS,1986,-5.36,-6.29,1.95,10.01,15.62,18.06,18.59,20.86,15.66,7.63,1.22,-5.35,7.79
TS,1987,-10.13,-4.43,-2.15,6.58,12.23,17.59,23.21,17.08,17.18,7.91,2.77,-4.13,7.03
TS,1988,-1.81,-1.89,1.1,6.64,13.76,15.49,21.04,20.3,14.08,6.78,-3.9,-5.66,7.2
TS,1989,-7.39,-2.65,3.93,10.76,12.69,15.98,19.65,19.19,13.54,7.77,0.37,-3.77,7.56
TS,1990,-4.45,0.41,5.33,8.83,14.21,17.31,20.48,20.84,12.16,8.47,2.79,-3.06,8.66
TS,1991,-4.09,-4.2,4.48,7.79,11.17,18.18,21.1,18.4,14.56,7.54,2.18,-6.75,7.59
TS,1992,-7.16,-5.3,1.87,7.95,12.86,17.65,20.63,24.75,13.53,7.72,1.17,-5.32,7.57
TS,1993,-5.07,-6.39,-0.11,6.19,14.79,17.44,18.59,19.36,11.75,9.07,-2.42,-2.04,6.86
TS,1994,-2.45,-1.85,3.09,9.01,13.34,17.55,22.64,21.35,18.59,7.15,1.09,-3.68,8.88
TS,1995,-7.41,-1.05,1.85,6.52,12.35,17.69,22.86,19.91,12.59,8.35,-2.24,-4.33,7.31
TS,1996,-7.09,-6.86,-2.66,7.04,15.2,19.36,18.75,19.27,10.51,7.59,3.31,-4.96,6.66
TS,1997,-8.79,-4.88,0.44,3.75,13.49,16.96,17.83,17.94,11.87,4.69,1.71,-2.79,6.08
TS,1998,-3.26,-1.26,-0.87,8.92,12.54,17.84,18.83,20.11,13.29,8.03,-1.62,-8.75,7.02
TS,1999,-4.0,-4.26,2.16,8.14,12.26,19.52,22.49,20.55,16.44,8.24,0.39,-3.47,8.28
TS,2000,-10.73,-3.87,1.18,10.05,15.79,20.56,20.42,22.49,13.66,10.14,5.45,-0.61,8.74
TS,2001,-2.87,-1.81,4.1,8.93,15.11,17.15,21.5,22.09,13.45,9.98,-0.3,-11.84,8.02
TS,2002,-7.7,0.25,3.6,8.44,16.87,19.73,23.68,20.61,14.64,7.95,2.9,-5.78,8.81
TS,2003,-7.42,-9.25,0.79,6.09,18.38,21.45,20.96,21.24,14.07,5.93,3.21,-3.43,7.77
TS,2004,-7.86,-4.9,1.86,8.4,12.34,17.68,20.78,18.83,13.76,9.18,2.52,-2.72,7.52
TS,2005,-5.69,-7.23,-0.58,7.85,13.88,16.05,18.66,18.23,14.36,8.19,1.05,-3.25,6.88
TS,2006,-8.13,-5.22,0.91,8.69,12.75,16.73,20.17,17.85,14.72,9.11,2.9,-1.62,7.47
TS,2007,-0.59,-1.04,4.85,8.53,16.03,20.31,22.05,20.86,12.38,7.79,-0.61,-5.02,8.86
TS,2008,-4.08,-0.78,3.16,8.49,13.56,17.97,18.87,19.99,13.48,8.97,2.39,-2.05,8.36
TS,2009,-5.73,-2.65,1.21,10.37,14.93,18.45,21.15,21.05,16.76,8.55,4.17,-2.01,8.91
TS,2010,-6.5,-3.22,1.27,8.52,13.92,17.88,19.8,19.78,12.85,5.22,5.3,-3.47,7.66
TS,2011,-5.37,-4.79,1.99,8.2,14.26,18.61,19.64,20.34,17.57,7.09,-0.22,-1.62,8.05
TS,2012,-6.9,-10.12,0.72,9.66,15.49,20.15,25.33,22.24,18.3,10.38,4.2,-6.17,8.66
TS,2013,-5.47,-1.29,0.83,9.7,15.1,17.95,19.76,22.01,12.45,9.26,5.15,-4.22,8.48
TS,2014,-1.6,0.6,5.86,9.88,14.56,18.03,20.29,19.94,15.94,9.2,3.44,-1.94,9.56
TS,2015,-3.11,-2.2,3.37,7.19,14.75,18.99,22.5,23.18,17.42,7.83,3.37,-1.16,9.41
TS,2016,-5.34,1.7,3.74,10.95,12.89,19.03,20.65,20.37,17.36,6.49,0.94,-7.59,8.43
TS,2017,-11.14,-0.64,5.28,7.82,14.22,19.2,21.35,23.47,15.05,8.12,2.74,-1.78,8.69
TS,2018,-2.91,-3.63,0.68,12.75,16.83,18.7,19.03,22.41,16.08,10.88,3.95,-4.04,9.29
TS,2019,-6.52,-3.15,3.67,9.36,13.46,20.01,19.65,22.21,16.97,10.57,7.1,-0.67,9.45
TS,2020,-4.39,-0.75,3.73,7.95,12.04,17.88,19.01,20.83,17.73,9.93,1.74,0.08,8.84
TS,2021,-2.83,-0.98,0.73,5.81,12.41,18.35,22.39,20.71,14.06,7.08,3.34,-1.76,8.33
TS,2022,-5.44,-1.64,0.91,7.06,14.73,21.03,23.61,22.75,13.32,9.78,4.19,-0.12,9.25
TS,2023,0.94,-3.02,3.65,7.16,13.95,17.67,20.79,22.56,18.83,11.54,3.24,-0.54,9.81
TS,2024,-3.14,3.17,5.83,10.97,14.7,20.92,23.82,24.27,18.17,9.62,0.41,-1.63,10.61
TS,2025,-1.59,-2.46,5.75,9.8,12.11,20.65,22.48,21.68,17.17,7.04,5.22,0.01,9.89
WD2M,1981,40.2,90.1,175.4,313.3,167.9,236.8,287.7,280.0,177.2,188.8,299.6,157.1,209.2
WD2M,1982,169.6,97.1,99.9,297.7,168.1,272.9,330.6,351.2,174.9,135.9,136.3,157.9,131.3
WD2M,1983,283.5,337.4,251.2,214.2,247.2,12.3,325.5,12.5,233.5,280.6,290.5,126.3,288.9
WD2M,1984,152.2,110.8,92.3,80.4,186.5,288.8,303.8,34.4,217.6,229.2,126.3,118.2,135.3
WD2M,1985,126.6,316.2,140.7,268.8,175.6,294.0,312.5,83.7,300.3,343.1,141.4,181.9,261.4
WD2M,1986,198.8,107.7,129.9,170.9,67.1,3.3,301.9,262.1,287.2,290.9,120.8,252.0,135.4
WD2M,1987,125.0,126.8,55.5,356.9,251.1,280.1,306.9,296.3,293.9,123.4,142.5,305.2,286.2
WD2M,1988,138.4,132.8,267.3,148.5,132.8,300.3,311.8,297.8,287.2,115.1,302.3,282.9,240.9
WD2M,1989,331.7,163.3,290.2,150.0,35.0,307.8,319.6,291.3,337.5,285.1,254.3,234.2,289.3
WD2M,1990,251.8,258.6,280.4,182.6,324.1,298.8,296.2,316.5,280.5,153.2,214.3,115.3,273.2
WD2M,1991,337.9,121.1,132.9,167.9,308.8,293.9,4.9,312.4,257.6,140.6,139.0,350.2,309.8
WD2M,1992,317.4,315.1,241.3,260.7,46.8,67.6,352.3,262.4,265.3,208.6,268.6,109.4,282.2
WD2M,1993,279.3,332.6,24.4,213.4,60.7,295.1,289.2,302.8,248.6,147.5,122.8,182.6,242.3
WD2M,1994,202.6,134.9,280.4,170.8,265.7,310.6,37.1,287.4,203.8,156.4,304.3,173.5,257.0
WD2M,1995,147.9,215.8,217.7,272.1,232.8,275.9,19.7,323.7,231.9,312.2,274.4,132.1,224.1
WD2M,1996,109.8,126.2,118.2,112.6,216.5,302.8,287.5,110.3,276.2,181.3,167.7,121.0,138.9
WD2M,1997,109.3,287.8,332.5,309.3,243.5,257.6,295.2,17.9,299.6,265.5,143.5,117.6,290.4
WD2M,1998,122.8,301.2,317.0,196.2,342.9,273.3,281.4,292.1,151.0,185.1,163.0,145.5,243.0
WD2M,1999,127.2,256.1,136.6,195.0,297.8,160.6,68.3,271.9,118.0,215.8,138.5,154.9,170.0
WD2M,2000,290.1,289.2,279.6,135.1,314.7,314.8,276.9,310.5,174.9,141.9,151.1,173.0,249.5
WD2M,2001,138.2,293.3,196.8,163.3,328.1,295.1,225.5,268.0,207.7,222.0,303.4,143.0,228.5
WD2M,2002,270.6,232.8,346.1,125.0,152.0,299.7,125.6,123.7,79.3,240.4,149.3,119.2,156.8
WD2M,2003,133.0,93.7,346.0,180.8,131.3,311.1,311.3,308.5,89.2,228.8,131.4,110.0,339.1
WD2M,2004,327.1,295.0,197.9,132.7,242.0,297.8,295.2,305.0,309.5,155.2,145.8,178.7,244.8
WD2M,2005,224.7,98.8,279.2,170.5,308.6,310.3,64.0,133.2,104.1,104.2,130.1,181.0,127.0
WD2M,2006,94.7,142.3,254.7,157.7,254.6,338.0,19.9,251.4,55.1,186.4,254.3,295.5,270.0
WD2M,2007,270.4,151.9,121.6,330.7,199.6,306.5,281.7,72.9,259.3,93.6,219.0,59.3,276.3
WD2M,2008,126.8,298.5,249.5,265.5,314.8,53.7,298.5,272.0,334.2,192.1,164.6,122.7,232.3
WD2M,2009,108.6,186.5,243.4,118.7,310.9,221.2,308.2,102.3,76.0,194.6,152.2,137.4,146.6
WD2M,2010,119.1,136.8,240.7,134.3,227.5,33.6,318.2,251.3,174.5,117.5,171.3,191.2,160.2
WD2M,2011,123.8,106.2,71.2,6.7,64.6,324.4,210.2,297.0,292.2,62.9,118.8,205.5,66.7
WD2M,2012,330.4,76.0,318.2,211.0,79.4,251.1,156.7,305.4,196.2,184.7,151.5,119.0,244.5
WD2M,2013,119.5,128.1,153.6,161.5,166.6,328.2,335.3,59.2,296.1,132.9,155.0,205.0,145.0
WD2M,2014,133.2,144.9,62.1,104.5,112.2,304.3,123.4,224.0,102.0,119.4,131.1,122.1,125.9
WD2M,2015,179.6,103.5,114.5,309.2,279.9,356.9,299.2,122.8,136.6,121.2,278.3,309.3,125.5
WD2M,2016,153.6,166.8,151.9,272.5,107.6,191.8,311.0,9.0,356.1,134.4,170.4,310.8,199.3
WD2M,2017,95.8,191.6,307.0,278.1,12.3,299.6,298.4,43.5,184.9,280.5,156.4,222.5,260.7
WD2M,2018,138.1,106.8,152.2,197.5,108.3,27.6,317.4,133.5,340.0,181.7,115.9,256.6,123.9
WD2M,2019,137.0,24.8,292.7,113.9,220.6,82.8,302.3,61.6,248.3,175.0,146.9,172.8,143.2
WD2M,2020,294.7,282.9,91.5,331.9,307.0,222.0,296.6,115.1,137.8,166.9,117.3,132.6,169.2
WD2M,2021,221.5,279.5,332.7,271.0,251.3,357.4,166.7,281.3,291.9,130.7,167.1,311.4,270.4
WD2M,2022,300.1,276.8,41.1,286.8,304.5,39.5,322.5,49.2,253.2,283.8,136.5,167.8,316.5
WD2M,2023,139.8,304.5,257.3,26.6,113.6,114.3,286.9,157.2,106.6,229.4,231.9,224.4,205.1
WD2M,2024,274.6,235.7,169.2,233.7,122.6,242.8,35.9,358.4,105.6,173.7,150.1,89.5,161.5
WD2M,2025,209.9,102.7,166.7,339.1,303.2,307.8,277.9,200.9,140.8,294.7,137.3,287.5,265.3
WS2M_MAX,1981,5.85,4.85,6.16,5.77,5.7,5.84,4.63,4.26,6.18,6.67,7.92,5.47,7.92
WS2M_MAX,1982,8.05,5.47,6.41,7.46,4.87,6.03,5.58,3.91,4.51,5.63,4.28,5.63,8.05
WS2M_MAX,1983,5.98,6.42,9.11,5.83,6.93,3.74,5.73,4.67,5.02,5.28,5.36,4.59,9.11
WS2M_MAX,1984,4.75,6.92,4.85,5.97,6.28,4.97,5.75,3.85,6.23,5.16,5.51,4.96,6.92
WS2M_MAX,1985,6.06,7.68,5.86,6.29,6.58,6.49,4.82,5.46,5.72,4.76,6.6,6.84,7.68
WS2M_MAX,1986,6.83,7.27,5.24,5.14,4.05,5.06,5.55,6.58,4.92,5.3,6.76,6.25,7.27
WS2M_MAX,1987,5.27,5.12,5.8,7.06,5.97,6.01,4.87,5.29,5.42,4.89,6.39,3.74,7.06
WS2M_MAX,1988,5.63,9.0,6.76,6.12,4.55,6.06,4.16,4.61,5.66,4.04,7.15,6.69,9.0
WS2M_MAX,1989,4.15,8.39,6.09,7.18,6.0,6.2,5.02,4.11,5.47,6.73,5.77,5.2,8.39
WS2M_MAX,1990,4.58,7.14,8.09,5.66,5.53,5.75,5.27,5.38,5.29,5.72,4.79,5.35,8.09
WS2M_MAX,1991,5.09,6.27,5.88,5.05,6.0,5.01,5.34,4.63,5.86,4.96,5.0,4.44,6.27
WS2M_MAX,1992,8.47,6.73,7.33,5.86,4.65,3.76,4.78,4.11,7.77,7.43,5.09,4.43,8.47
WS2M_MAX,1993,8.89,5.45,7.68,5.87,5.54,5.02,6.46,5.17,5.13,6.41,5.42,4.55,8.89
WS2M_MAX,1994,5.2,6.17,8.2,5.26,5.2,7.01,4.68,5.81,5.12,5.64,5.66,4.22,8.2
WS2M_MAX,1995,4.85,7.12,6.7,6.45,5.91,5.03,4.31,4.31,5.84,4.22,4.39,5.27,7.12
WS2M_MAX,1996,4.89,5.06,5.64,5.42,6.0,4.87,4.34,4.43,5.7,4.41,4.44,4.45,6.0
WS2M_MAX,1997,4.4,6.72,6.52,7.09,5.68,5.42,4.9,4.07,5.83,5.1,5.06,5.3,7.09
WS2M_MAX,1998,6.2,7.34,7.05,6.27,5.52,6.65,5.88,5.14,5.84,6.29,5.29,4.92,7.34
WS2M_MAX,1999,5.03,6.12,4.65,8.27,5.23,4.04,4.28,6.67,5.29,5.78,6.13,5.72,8.27
WS2M_MAX,2000,6.26,5.4,8.23,7.71,6.08,5.98,6.56,4.43,5.07,5.14,5.16,4.95,8.23
WS2M_MAX,2001,5.71,7.92,7.75,4.58,5.99,6.26,6.36,6.08,4.99,4.03,6.79,5.15,7.92
WS2M_MAX,2002,4.76,6.14,8.98,6.89,5.13,5.44,4.85,5.32,4.02,8.15,4.16,5.88,8.98
WS2M_MAX,2003,6.42,5.8,5.45,6.27,4.01,5.29,5.72,5.19,5.48,6.71,4.66,5.68,6.71
WS2M_MAX,2004,4.77,6.82,6.24,5.14,5.33,5.07,4.61,4.59,5.73,5.56,7.29,3.84,7.29
WS2M_MAX,2005,7.22,6.51,6.88,4.84,4.44,5.18,4.7,5.55,4.51,5.21,4.91,6.43,7.22
WS2M_MAX,2006,5.68,5.27,6.67,4.91,6.59,5.72,5.78,4.21,6.39,5.28,4.74,4.97,6.67
WS2M_MAX,2007,9.56,6.96,9.3,5.38,6.45,5.52,6.93,4.01,4.88,6.37,5.84,4.55,9.56
WS2M_MAX,2008,6.2,6.17,7.57,5.47,4.54,3.37,4.97,4.62,5.47,4.73,6.45,5.03,7.57
WS2M_MAX,2009,5.36,5.57,7.81,4.44,5.99,5.59,5.41,3.58,4.52,5.11,5.04,4.97,7.81
WS2M_MAX,2010,4.7,5.69,6.56,5.1,5.04,4.28,4.9,5.28,5.93,5.33,5.43,5.96,6.56
WS2M_MAX,2011,3.71,9.34,6.38,8.74,4.87,5.72,5.24,4.79,6.35,4.44,4.64,6.32,9.34
WS2M_MAX,2012,4.87,5.6,8.17,5.55,5.33,4.72,5.23,5.27,4.59,5.45,5.97,5.6,8.17
WS2M_MAX,2013,5.42,6.94,7.15,5.99,4.99,3.89,5.14,4.41,5.36,3.95,4.57,6.12,7.15
WS2M_MAX,2014,6.24,6.45,8.74,6.1,5.33,5.46,4.36,4.96,4.99,6.26,3.89,5.43,8.74
WS2M_MAX,2015,6.45,6.3,5.84,7.39,5.36,3.8,4.66,4.91,5.23,5.71,5.59,5.49,7.39
WS2M_MAX,2016,5.44,6.43,5.11,5.6,4.42,4.71,5.11,3.69,4.15,5.22,6.09,6.13,6.43
WS2M_MAX,2017,5.24,6.33,6.21,6.89,4.35,6.11,5.45,4.42,4.76,6.77,5.42,4.52,6.89
WS2M_MAX,2018,5.75,5.3,7.16,6.13,5.44,4.85,4.25,2.73,6.43,6.36,4.57,4.81,7.16
WS2M_MAX,2019,5.91,6.12,7.78,6.08,4.9,4.84,5.31,3.94,5.45,4.3,5.59,4.28,7.78
WS2M_MAX,2020,5.19,9.48,6.22,5.41,5.59,4.27,4.66,4.68,5.35,5.95,3.08,5.94,9.48
WS2M_MAX,2021,5.7,7.15,5.99,5.0,5.32,5.16,4.8,5.31,4.9,5.35,5.22,6.06,7.15
WS2M_MAX,2022,7.92,5.36,5.1,5.4,5.08,6.26,5.68,3.72,6.06,5.77,4.25,4.83,7.92
WS2M_MAX,2023,6.07,6.7,6.68,4.93,4.15,3.62,5.07,5.01,4.31,5.77,6.11,5.47,6.7
WS2M_MAX,2024,5.44,8.07,5.89,7.6,5.21,4.38,4.91,4.31,4.61,4.37,5.79,4.54,8.07
WS2M_MAX,2025,4.76,4.24,6.73,7.13,5.62,5.41,5.02,5.15,4.84,5.61,4.71,7.83,7.83
WS2M_MIN,1981,0.01,0.1,0.11,0.09,0.07,0.09,0.17,0.01,0.09,0.16,0.05,0.15,0.01
WS2M_MIN,1982,0.03,0.05,0.04,0.13,0.02,0.02,0.02,0.07,0.09,0.05,0.05,0.04,0.02
WS2M_MIN,1983,0.01,0.15,0.04,0.08,0.09,0.08,0.03,0.17,0.13,0.07,0.08,0.08,0.01
WS2M_MIN,1984,0.15,0.03,0.09,0.1,0.09,0.09,0.15,0.09,0.28,0.09,0.04,0.04,0.03
WS2M_MIN,1985,0.04,0.14,0.23,0.02,0.04,0.01,0.05,0.04,0.1,0.07,0.13,0.09,0.01
WS2M_MIN,1986,0.1,0.23,0.1,0.13,0.06,0.08,0.03,0.05,0.11,0.07,0.04,0.07,0.03
WS2M_MIN,1987,0.04,0.06,0.07,0.34,0.09,0.12,0.17,0.03,0.05,0.11,0.06,0.04,0.03
WS2M_MIN,1988,0.06,0.05,0.05,0.07,0.24,0.02,0.11,0.07,0.06,0.03,0.04,0.16,0.02
WS2M_MIN,1989,0.02,0.1,0.1,0.07,0.05,0.11,0.06,0.02,0.02,0.09,0.31,0.04,0.02
WS2M_MIN,1990,0.05,0.07,0.19,0.06,0.06,0.03,0.07,0.04,0.1,0.09,0.08,0.04,0.03
WS2M_MIN,1991,0.05,0.19,0.07,0.12,0.02,0.13,0.03,0.03,0.06,0.14,0.03,0.06,0.02
WS2M_MIN,1992,0.07,0.1,0.06,0.13,0.02,0.14,0.07,0.05,0.08,0.04,0.27,0.01,0.01
WS2M_MIN,1993,0.04,0.02,0.2,0.15,0.11,0.22,0.18,0.05,0.06,0.12,0.16,0.11,0.02
WS2M_MIN,1994,0.07,0.03,0.03,0.15,0.06,0.17,0.07,0.08,0.02,0.09,0.02,0.05,0.02
WS2M_MIN,1995,0.07,0.07,0.1,0.11,0.09,0.04,0.08,0.02,0.01,0.07,0.05,0.17,0.01
WS2M_MIN,1996,0.07,0.07,0.02,0.14,0.05,0.09,0.03,0.07,0.02,0.12,0.1,0.05,0.02
WS2M_MIN,1997,0.09,0.06,0.16,0.12,0.02,0.07,0.03,0.06,0.16,0.05,0.06,0.11,0.02
WS2M_MIN,1998,0.03,0.05,0.15,0.08,0.08,0.08,0.06,0.01,0.16,0.05,0.07,0.06,0.01
WS2M_MIN,1999,0.03,0.32,0.14,0.16,0.15,0.04,0.05,0.04,0.14,0.07,0.04,0.08,0.03
WS2M_MIN,2000,0.07,0.17,0.16,0.11,0.09,0.06,0.12,0.03,0.12,0.13,0.12,0.01,0.01
WS2M_MIN,2001,0.08,0.06,0.22,0.11,0.08,0.13,0.09,0.04,0.09,0.03,0.09,0.06,0.03
WS2M_MIN,2002,0.04,0.08,0.11,0.13,0.03,0.07,0.17,0.07,0.07,0.04,0.05,0.18,0.03
